store_id,region,test_group,category_id,category_name,week_start_date,period,revenue,units_sold
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-03-23,Pre,39750.11,1097
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-03-30,Pre,37033.23,890
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-04-06,Post,32778.31,728
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-04-13,Post,36815.98,1860
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-04-20,Post,39754.8,1475
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-04-27,Post,34856.08,907
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-05-04,Post,37203.25,1256
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-05-11,Post,42424.41,1177
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-05-18,Post,37682.13,1310
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-05-25,Post,38679.52,1044
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-06-01,Post,42048.92,1028
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-06-08,Post,40714.66,1207
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-06-15,Post,40529.02,1050
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-06-22,Post,37581.2,916
T1032,Midwest,Control,CAT01,Grocery & Essentials,2026-06-29,Post,40772.85,1110
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-01-05,Pre,15097.37,389
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-01-12,Pre,12375.75,333
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-01-19,Pre,14595.32,745
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-01-26,Pre,15927.88,400
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-02-02,Pre,14597.78,334
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-02-09,Pre,16469.08,388
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-02-16,Pre,15730.67,371
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-02-23,Pre,16275.24,367
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-03-02,Pre,15330.94,635
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-03-09,Pre,15176.23,396
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-03-16,Pre,15796.08,366
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-03-23,Pre,16787.12,403
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-03-30,Pre,14599.64,358
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-04-06,Post,17779.43,604
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-04-13,Post,16878.32,699
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-04-20,Post,15022.78,374
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-04-27,Post,16047.91,860
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-05-04,Post,15358.06,679
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-05-11,Post,15075.29,601
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-05-18,Post,17270.62,390
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-05-25,Post,16471.69,481
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-06-01,Post,15934.24,400
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-06-08,Post,17248.91,388
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-06-15,Post,16234.51,828
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-06-22,Post,14183.51,349
T1032,Midwest,Control,CAT02,Apparel & Accessories,2026-06-29,Post,15948.05,424
T1032,Midwest,Control,CAT03,Home,2026-01-05,Pre,18184.53,550
T1032,Midwest,Control,CAT03,Home,2026-01-12,Pre,20643.89,729
T1032,Midwest,Control,CAT03,Home,2026-01-19,Pre,19653.82,773
T1032,Midwest,Control,CAT03,Home,2026-01-26,Pre,17923.87,725
T1032,Midwest,Control,CAT03,Home,2026-02-02,Pre,20595.83,613
T1032,Midwest,Control,CAT03,Home,2026-02-09,Pre,20360.21,561
T1032,Midwest,Control,CAT03,Home,2026-02-16,Pre,17362.95,911
T1032,Midwest,Control,CAT03,Home,2026-02-23,Pre,21502.31,517
T1032,Midwest,Control,CAT03,Home,2026-03-02,Pre,18107.71,412
T1032,Midwest,Control,CAT03,Home,2026-03-09,Pre,18986.84,450
T1032,Midwest,Control,CAT03,Home,2026-03-16,Pre,20516.93,522
T1032,Midwest,Control,CAT03,Home,2026-03-23,Pre,16749.47,424
T1032,Midwest,Control,CAT03,Home,2026-03-30,Pre,18833.87,667
T1032,Midwest,Control,CAT03,Home,2026-04-06,Post,19479.41,697
T1032,Midwest,Control,CAT03,Home,2026-04-13,Post,20533.99,555
T1032,Midwest,Control,CAT03,Home,2026-04-20,Post,19212.22,581
T1032,Midwest,Control,CAT03,Home,2026-04-27,Post,17084.44,532
T1032,Midwest,Control,CAT03,Home,2026-05-04,Post,21946.91,581
T1032,Midwest,Control,CAT03,Home,2026-05-11,Post,19476.9,682
T1032,Midwest,Control,CAT03,Home,2026-05-18,Post,19976.98,817
T1032,Midwest,Control,CAT03,Home,2026-05-25,Post,17694.58,524
T1032,Midwest,Control,CAT03,Home,2026-06-01,Post,21566.13,505
T1032,Midwest,Control,CAT03,Home,2026-06-08,Post,19108.52,468
T1032,Midwest,Control,CAT03,Home,2026-06-15,Post,18852.28,572
T1032,Midwest,Control,CAT03,Home,2026-06-22,Post,21431.9,571
T1032,Midwest,Control,CAT03,Home,2026-06-29,Post,18153.33,453
T1032,Midwest,Control,CAT04,Electronics,2026-01-05,Pre,12671.32,282
T1032,Midwest,Control,CAT04,Electronics,2026-01-12,Pre,11794.22,398
T1032,Midwest,Control,CAT04,Electronics,2026-01-19,Pre,12875.31,491
T1032,Midwest,Control,CAT04,Electronics,2026-01-26,Pre,13155.55,301
T1032,Midwest,Control,CAT04,Electronics,2026-02-02,Pre,12137.69,422
T1032,Midwest,Control,CAT04,Electronics,2026-02-09,Pre,13775.24,430
T1032,Midwest,Control,CAT04,Electronics,2026-02-16,Pre,12686.66,595
T1032,Midwest,Control,CAT04,Electronics,2026-02-23,Pre,14419.86,651
T1032,Midwest,Control,CAT04,Electronics,2026-03-02,Pre,13771.86,359
T1032,Midwest,Control,CAT04,Electronics,2026-03-09,Pre,12932.13,434
T1032,Midwest,Control,CAT04,Electronics,2026-03-16,Pre,10962.14,249
T1032,Midwest,Control,CAT04,Electronics,2026-03-23,Pre,13025.45,367
T1032,Midwest,Control,CAT04,Electronics,2026-03-30,Pre,11867.29,317
T1032,Midwest,Control,CAT04,Electronics,2026-04-06,Post,14024.64,446
T1032,Midwest,Control,CAT04,Electronics,2026-04-13,Post,12533.71,411
T1032,Midwest,Control,CAT04,Electronics,2026-04-20,Post,13328.17,526
T1032,Midwest,Control,CAT04,Electronics,2026-04-27,Post,14914.42,504
T1032,Midwest,Control,CAT04,Electronics,2026-05-04,Post,14403.45,457
T1032,Midwest,Control,CAT04,Electronics,2026-05-11,Post,12444.95,457
T1032,Midwest,Control,CAT04,Electronics,2026-05-18,Post,13335.96,359
T1032,Midwest,Control,CAT04,Electronics,2026-05-25,Post,13673.55,750
T1032,Midwest,Control,CAT04,Electronics,2026-06-01,Post,14749.86,469
T1032,Midwest,Control,CAT04,Electronics,2026-06-08,Post,14636.56,466
T1032,Midwest,Control,CAT04,Electronics,2026-06-15,Post,14062.68,325
T1032,Midwest,Control,CAT04,Electronics,2026-06-22,Post,14018.96,744
T1032,Midwest,Control,CAT04,Electronics,2026-06-29,Post,13616.24,345
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-01-05,Pre,10108.0,235
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-01-12,Pre,9779.71,477
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-01-19,Pre,10551.97,248
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-01-26,Pre,10393.26,251
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-02-02,Pre,10807.09,278
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-02-09,Pre,10827.4,381
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-02-16,Pre,11529.21,261
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-02-23,Pre,9758.0,310
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-02,Pre,8737.19,302
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-09,Pre,9783.09,237
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-16,Pre,10506.72,288
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-23,Pre,10170.4,329
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-03-30,Pre,10180.76,353
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-06,Post,9894.04,280
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-13,Post,10769.94,399
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-20,Post,9301.12,219
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-04-27,Post,10955.55,264
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-04,Post,11011.03,269
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-11,Post,11384.42,303
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-18,Post,12999.74,380
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-05-25,Post,9072.2,366
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-01,Post,11140.63,351
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-08,Post,11332.45,320
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-15,Post,10313.65,309
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-22,Post,10727.49,384
T1032,Midwest,Control,CAT05,Beauty & Personal Care,2026-06-29,Post,10547.59,297
T1032,Midwest,Control,CAT06,Toys,2026-01-05,Pre,7742.39,305
T1032,Midwest,Control,CAT06,Toys,2026-01-12,Pre,8059.31,189
T1032,Midwest,Control,CAT06,Toys,2026-01-19,Pre,6907.8,238
T1032,Midwest,Control,CAT06,Toys,2026-01-26,Pre,7747.78,203
T1032,Midwest,Control,CAT06,Toys,2026-02-02,Pre,8275.77,217
T1032,Midwest,Control,CAT06,Toys,2026-02-09,Pre,7260.35,230
T1032,Midwest,Control,CAT06,Toys,2026-02-16,Pre,6352.62,171
T1032,Midwest,Control,CAT06,Toys,2026-02-23,Pre,7194.12,257
T1032,Midwest,Control,CAT06,Toys,2026-03-02,Pre,7166.44,186
T1032,Midwest,Control,CAT06,Toys,2026-03-09,Pre,7275.83,186
T1032,Midwest,Control,CAT06,Toys,2026-03-16,Pre,8734.86,347
T1032,Midwest,Control,CAT06,Toys,2026-03-23,Pre,8921.01,269
T1032,Midwest,Control,CAT06,Toys,2026-03-30,Pre,8617.35,275
T1032,Midwest,Control,CAT06,Toys,2026-04-06,Post,7675.28,191
T1032,Midwest,Control,CAT06,Toys,2026-04-13,Post,8708.42,431
T1032,Midwest,Control,CAT06,Toys,2026-04-20,Post,6738.39,165
T1032,Midwest,Control,CAT06,Toys,2026-04-27,Post,7360.16,276
T1032,Midwest,Control,CAT06,Toys,2026-05-04,Post,8399.55,378
T1032,Midwest,Control,CAT06,Toys,2026-05-11,Post,7674.82,257
T1032,Midwest,Control,CAT06,Toys,2026-05-18,Post,7377.64,187
T1032,Midwest,Control,CAT06,Toys,2026-05-25,Post,8250.5,195
T1032,Midwest,Control,CAT06,Toys,2026-06-01,Post,8295.27,212
T1032,Midwest,Control,CAT06,Toys,2026-06-08,Post,8382.44,316
T1032,Midwest,Control,CAT06,Toys,2026-06-15,Post,8479.89,248
T1032,Midwest,Control,CAT06,Toys,2026-06-22,Post,8343.28,195
T1032,Midwest,Control,CAT06,Toys,2026-06-29,Post,8126.72,385
T1032,Midwest,Control,CAT07,Hardlines,2026-01-05,Pre,11634.33,263
T1032,Midwest,Control,CAT07,Hardlines,2026-01-12,Pre,12295.37,511
T1032,Midwest,Control,CAT07,Hardlines,2026-01-19,Pre,11905.17,371
T1032,Midwest,Control,CAT07,Hardlines,2026-01-26,Pre,11352.76,449
T1032,Midwest,Control,CAT07,Hardlines,2026-02-02,Pre,11182.52,419
T1032,Midwest,Control,CAT07,Hardlines,2026-02-09,Pre,11860.03,330
T1032,Midwest,Control,CAT07,Hardlines,2026-02-16,Pre,12970.29,706
T1032,Midwest,Control,CAT07,Hardlines,2026-02-23,Pre,12431.43,467
T1032,Midwest,Control,CAT07,Hardlines,2026-03-02,Pre,13123.49,299
T1032,Midwest,Control,CAT07,Hardlines,2026-03-09,Pre,11744.17,265
T1032,Midwest,Control,CAT07,Hardlines,2026-03-16,Pre,12218.96,456
T1032,Midwest,Control,CAT07,Hardlines,2026-03-23,Pre,12390.9,446
T1032,Midwest,Control,CAT07,Hardlines,2026-03-30,Pre,12876.56,538
T1032,Midwest,Control,CAT07,Hardlines,2026-04-06,Post,11926.77,508
T1032,Midwest,Control,CAT07,Hardlines,2026-04-13,Post,12767.6,425
T1032,Midwest,Control,CAT07,Hardlines,2026-04-20,Post,13368.81,395
T1032,Midwest,Control,CAT07,Hardlines,2026-04-27,Post,12273.27,672
T1032,Midwest,Control,CAT07,Hardlines,2026-05-04,Post,11654.29,588
T1032,Midwest,Control,CAT07,Hardlines,2026-05-11,Post,13554.11,555
T1032,Midwest,Control,CAT07,Hardlines,2026-05-18,Post,13092.89,379
T1032,Midwest,Control,CAT07,Hardlines,2026-05-25,Post,11338.25,389
T1032,Midwest,Control,CAT07,Hardlines,2026-06-01,Post,12524.19,415
T1032,Midwest,Control,CAT07,Hardlines,2026-06-08,Post,14281.18,775
T1032,Midwest,Control,CAT07,Hardlines,2026-06-15,Post,13127.12,300
T1032,Midwest,Control,CAT07,Hardlines,2026-06-22,Post,12742.09,419
T1032,Midwest,Control,CAT07,Hardlines,2026-06-29,Post,11900.99,292
T1032,Midwest,Control,CAT08,Softlines,2026-01-05,Pre,8499.14,246
T1032,Midwest,Control,CAT08,Softlines,2026-01-12,Pre,9649.06,480
T1032,Midwest,Control,CAT08,Softlines,2026-01-19,Pre,8617.83,247
T1032,Midwest,Control,CAT08,Softlines,2026-01-26,Pre,9442.05,231
T1032,Midwest,Control,CAT08,Softlines,2026-02-02,Pre,9206.37,282
T1032,Midwest,Control,CAT08,Softlines,2026-02-09,Pre,9476.76,239
T1032,Midwest,Control,CAT08,Softlines,2026-02-16,Pre,9224.07,205
T1032,Midwest,Control,CAT08,Softlines,2026-02-23,Pre,9678.04,259
T1032,Midwest,Control,CAT08,Softlines,2026-03-02,Pre,10041.79,442
T1032,Midwest,Control,CAT08,Softlines,2026-03-09,Pre,9342.68,316
T1032,Midwest,Control,CAT08,Softlines,2026-03-16,Pre,10054.81,439
T1032,Midwest,Control,CAT08,Softlines,2026-03-23,Pre,10465.2,284
T1032,Midwest,Control,CAT08,Softlines,2026-03-30,Pre,9772.33,439
T1032,Midwest,Control,CAT08,Softlines,2026-04-06,Post,10091.92,487
T1032,Midwest,Control,CAT08,Softlines,2026-04-13,Post,8851.23,315
T1032,Midwest,Control,CAT08,Softlines,2026-04-20,Post,9572.69,327
T1032,Midwest,Control,CAT08,Softlines,2026-04-27,Post,8709.06,209
T1032,Midwest,Control,CAT08,Softlines,2026-05-04,Post,9399.53,224
T1032,Midwest,Control,CAT08,Softlines,2026-05-11,Post,9689.59,347
T1032,Midwest,Control,CAT08,Softlines,2026-05-18,Post,11170.95,337
T1032,Midwest,Control,CAT08,Softlines,2026-05-25,Post,9348.44,261
T1032,Midwest,Control,CAT08,Softlines,2026-06-01,Post,9870.5,386
T1032,Midwest,Control,CAT08,Softlines,2026-06-08,Post,9303.36,302
T1032,Midwest,Control,CAT08,Softlines,2026-06-15,Post,9813.21,219
T1032,Midwest,Control,CAT08,Softlines,2026-06-22,Post,10330.03,368
T1032,Midwest,Control,CAT08,Softlines,2026-06-29,Post,10482.16,459
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-01-05,Pre,51178.69,1168
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-01-12,Pre,52692.88,1521
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-01-19,Pre,51700.39,1486
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-01-26,Pre,57289.71,1704
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-02-02,Pre,57633.43,1395
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-02-09,Pre,57401.75,1887
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-02-16,Pre,56031.84,2115
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-02-23,Pre,55087.84,1249
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-03-02,Pre,57983.5,2387
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-03-09,Pre,66648.72,3317
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-03-16,Pre,56417.96,2859
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-03-23,Pre,53436.45,1805
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-03-30,Pre,60410.86,2218
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-04-06,Post,56486.8,1651
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-04-13,Post,60229.46,2029
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-04-20,Post,59481.96,2184
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-04-27,Post,58255.72,3183
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-05-04,Post,58189.7,1310
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-05-11,Post,68388.37,3766
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-05-18,Post,59353.32,1773
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-05-25,Post,56856.47,1316
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-06-01,Post,61669.58,2813
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-06-08,Post,63834.26,2981
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-06-15,Post,56171.48,2519
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-06-22,Post,61487.77,1393
T1033,Midwest,Test,CAT01,Grocery & Essentials,2026-06-29,Post,64238.65,2569
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-01-05,Pre,22869.76,549
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-01-12,Pre,24349.85,563
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-01-19,Pre,24343.56,690
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-01-26,Pre,25605.29,595
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-02-02,Pre,28200.33,1250
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-02-09,Pre,22220.38,865
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-02-16,Pre,25528.93,601
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-02-23,Pre,21768.92,660
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-03-02,Pre,25334.39,682
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-03-09,Pre,22016.88,1140
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-03-16,Pre,24214.21,746
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-03-23,Pre,23836.89,882
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-03-30,Pre,25627.16,704
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-04-06,Post,23948.1,797
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-04-13,Post,24527.15,646
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-04-20,Post,21579.1,603
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-04-27,Post,25304.18,1088
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-05-04,Post,23425.33,1094
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-05-11,Post,26206.98,620
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-05-18,Post,28366.93,658
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-05-25,Post,25351.62,958
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-06-01,Post,25725.39,911
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-06-08,Post,28067.78,1024
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-06-15,Post,25869.41,1259
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-06-22,Post,26482.54,1306
T1033,Midwest,Test,CAT02,Apparel & Accessories,2026-06-29,Post,22909.3,556
T1033,Midwest,Test,CAT03,Home,2026-01-05,Pre,33108.36,1135
T1033,Midwest,Test,CAT03,Home,2026-01-12,Pre,27836.22,648
T1033,Midwest,Test,CAT03,Home,2026-01-19,Pre,27205.49,939
T1033,Midwest,Test,CAT03,Home,2026-01-26,Pre,27327.24,1147
T1033,Midwest,Test,CAT03,Home,2026-02-02,Pre,25042.12,1196
T1033,Midwest,Test,CAT03,Home,2026-02-09,Pre,31593.25,1163
T1033,Midwest,Test,CAT03,Home,2026-02-16,Pre,30709.3,772
T1033,Midwest,Test,CAT03,Home,2026-02-23,Pre,29751.09,1548
T1033,Midwest,Test,CAT03,Home,2026-03-02,Pre,30110.01,1370
T1033,Midwest,Test,CAT03,Home,2026-03-09,Pre,32471.67,1158
T1033,Midwest,Test,CAT03,Home,2026-03-16,Pre,33114.53,1392
T1033,Midwest,Test,CAT03,Home,2026-03-23,Pre,29255.88,1367
T1033,Midwest,Test,CAT03,Home,2026-03-30,Pre,31276.72,904
T1033,Midwest,Test,CAT03,Home,2026-04-06,Post,26699.06,721
T1033,Midwest,Test,CAT03,Home,2026-04-13,Post,29331.26,843
T1033,Midwest,Test,CAT03,Home,2026-04-20,Post,28274.41,716
T1033,Midwest,Test,CAT03,Home,2026-04-27,Post,28986.31,1436
T1033,Midwest,Test,CAT03,Home,2026-05-04,Post,28757.76,752
T1033,Midwest,Test,CAT03,Home,2026-05-11,Post,34078.27,1356
T1033,Midwest,Test,CAT03,Home,2026-05-18,Post,30377.47,908
T1033,Midwest,Test,CAT03,Home,2026-05-25,Post,34421.14,956
T1033,Midwest,Test,CAT03,Home,2026-06-01,Post,33850.91,947
T1033,Midwest,Test,CAT03,Home,2026-06-08,Post,31562.58,815
T1033,Midwest,Test,CAT03,Home,2026-06-15,Post,30351.19,1409
T1033,Midwest,Test,CAT03,Home,2026-06-22,Post,30387.98,1163
T1033,Midwest,Test,CAT03,Home,2026-06-29,Post,28856.69,1076
T1033,Midwest,Test,CAT04,Electronics,2026-01-05,Pre,20138.13,922
T1033,Midwest,Test,CAT04,Electronics,2026-01-12,Pre,20410.95,706
T1033,Midwest,Test,CAT04,Electronics,2026-01-19,Pre,18935.18,627
T1033,Midwest,Test,CAT04,Electronics,2026-01-26,Pre,20765.56,1076
T1033,Midwest,Test,CAT04,Electronics,2026-02-02,Pre,19193.5,488
T1033,Midwest,Test,CAT04,Electronics,2026-02-09,Pre,19326.83,471
T1033,Midwest,Test,CAT04,Electronics,2026-02-16,Pre,20629.59,654
T1033,Midwest,Test,CAT04,Electronics,2026-02-23,Pre,18938.44,839
T1033,Midwest,Test,CAT04,Electronics,2026-03-02,Pre,19469.35,737
T1033,Midwest,Test,CAT04,Electronics,2026-03-09,Pre,21523.31,556
T1033,Midwest,Test,CAT04,Electronics,2026-03-16,Pre,16905.76,403
T1033,Midwest,Test,CAT04,Electronics,2026-03-23,Pre,20757.46,813
T1033,Midwest,Test,CAT04,Electronics,2026-03-30,Pre,20887.37,464
T1033,Midwest,Test,CAT04,Electronics,2026-04-06,Post,18466.42,433
T1033,Midwest,Test,CAT04,Electronics,2026-04-13,Post,17962.92,576
T1033,Midwest,Test,CAT04,Electronics,2026-04-20,Post,24618.7,681
T1033,Midwest,Test,CAT04,Electronics,2026-04-27,Post,24250.88,693
T1033,Midwest,Test,CAT04,Electronics,2026-05-04,Post,24211.88,548
T1033,Midwest,Test,CAT04,Electronics,2026-05-11,Post,24483.42,743
T1033,Midwest,Test,CAT04,Electronics,2026-05-18,Post,25500.77,1250
T1033,Midwest,Test,CAT04,Electronics,2026-05-25,Post,23336.03,892
T1033,Midwest,Test,CAT04,Electronics,2026-06-01,Post,23008.98,522
T1033,Midwest,Test,CAT04,Electronics,2026-06-08,Post,24189.44,577
T1033,Midwest,Test,CAT04,Electronics,2026-06-15,Post,26509.68,1117
T1033,Midwest,Test,CAT04,Electronics,2026-06-22,Post,22946.94,895
T1033,Midwest,Test,CAT04,Electronics,2026-06-29,Post,24534.95,885
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-05,Pre,15077.09,344
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-12,Pre,15578.18,395
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-19,Pre,17291.25,505
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-01-26,Pre,15995.94,809
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-02,Pre,16942.72,536
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-09,Pre,16536.18,812
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-16,Pre,16697.08,643
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-02-23,Pre,15440.1,524
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-02,Pre,15467.2,447
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-09,Pre,17108.12,907
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-16,Pre,14860.83,677
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-23,Pre,16248.98,508
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-03-30,Pre,15272.94,339
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-06,Post,17190.94,456
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-13,Post,16379.37,455
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-20,Post,16569.38,655
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-04-27,Post,18654.0,419
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-04,Post,17873.06,729
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-11,Post,18551.86,596
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-18,Post,19859.39,559
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-05-25,Post,18567.14,892
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-01,Post,16569.8,424
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-08,Post,16149.8,525
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-15,Post,16707.78,425
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-22,Post,17931.18,475
T1033,Midwest,Test,CAT05,Beauty & Personal Care,2026-06-29,Post,16944.9,478
T1033,Midwest,Test,CAT06,Toys,2026-01-05,Pre,11293.87,262
T1033,Midwest,Test,CAT06,Toys,2026-01-12,Pre,13148.71,338
T1033,Midwest,Test,CAT06,Toys,2026-01-19,Pre,11620.2,535
T1033,Midwest,Test,CAT06,Toys,2026-01-26,Pre,12348.29,528
T1033,Midwest,Test,CAT06,Toys,2026-02-02,Pre,12374.19,385
T1033,Midwest,Test,CAT06,Toys,2026-02-09,Pre,10551.93,281
T1033,Midwest,Test,CAT06,Toys,2026-02-16,Pre,13347.77,403
T1033,Midwest,Test,CAT06,Toys,2026-02-23,Pre,11201.63,266
